Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units
2020,2,15,1,0,0,0,0,0,0,0
2020,2,15,1,5,0,0,0,0,0,0
2020,2,15,1,10,0,0,0,0,0,0
2020,2,15,1,15,0,0,0,0,0,0
2020,2,15,1,20,0,0,0,0,0,0
2020,2,15,1,25,0,0,0,0,0,0
2020,2,15,1,30,0,0,0,0,0,0
2020,2,15,1,35,0,0,0,0,0,0
2020,2,15,1,40,0,0,0,0,0,0
2020,2,15,1,45,0,0,0,0,0,0
2020,2,15,1,50,0,0,0,0,0,0
2020,2,15,1,55,0,0,0,0,0,0
2020,2,15,2,0,0,0,0,0,0,0
2020,2,15,2,5,0,0,0,0,0,0
2020,2,15,2,10,0,0,0,0,0,0
2020,2,15,2,15,0,0,0,0,0,0
2020,2,15,2,20,0,0,0,0,0,0
2020,2,15,2,25,0,0,0,0,0,0
2020,2,15,2,30,0,0,0,0,0,0
2020,2,15,2,35,0,0,0,0,0,0
2020,2,15,2,40,0,0,0,0,0,0
2020,2,15,2,45,0,0,0,0,0,0
2020,2,15,2,50,0,0,0,0,0,0
2020,2,15,2,55,0,0,0,0,0,0
2020,2,15,3,0,0,0,0,0,0,0
2020,2,15,3,5,0,0,0,0,0,0
2020,2,15,3,10,0,0,0,0,0,0
2020,2,15,3,15,0,0,0,0,0,0
2020,2,15,3,20,0,0,0,0,0,0
2020,2,15,3,25,0,0,0,0,0,0
2020,2,15,3,30,0,0,0,0,0,0
2020,2,15,3,35,0,0,0,0,0,0
2020,2,15,3,40,0,0,0,0,0,0
2020,2,15,3,45,0,0,0,0,0,0
2020,2,15,3,50,0,0,0,0,0,0
2020,2,15,3,55,0,0,0,0,0,0
2020,2,15,4,0,0,0,0,0,0,0
2020,2,15,4,5,0,0,0,0,0,0
2020,2,15,4,10,0,0,0,0,0,0
2020,2,15,4,15,0,0,0,0,0,0
2020,2,15,4,20,0,0,0,0,0,0
2020,2,15,4,25,0,0,0,0,0,0
2020,2,15,4,30,0,0,0,0,0,0
2020,2,15,4,35,0,0,0,0,0,0
2020,2,15,4,40,0,0,0,0,0,0
2020,2,15,4,45,0,0,0,0,0,0
2020,2,15,4,50,0,0,0,0,0,0
2020,2,15,4,55,0,0,0,0,0,0
2020,2,15,5,0,0,0,0,0,0,0
2020,2,15,5,5,0,0,0,0,0,0
2020,2,15,5,10,0,0,0,0,0,0
2020,2,15,5,15,0,0,0,0,0,0
2020,2,15,5,20,0,0,0,0,0,0
2020,2,15,5,25,0,0,0,0,0,0
2020,2,15,5,30,0,0,0,0,0,0
2020,2,15,5,35,0,0,0,0,0,0
2020,2,15,5,40,0,0,0,0,0,0
2020,2,15,5,45,0,0,0,0,0,0
2020,2,15,5,50,0,0,0,0,0,0
2020,2,15,5,55,0,0,0,0,0,0
2020,2,15,6,0,0,0,0,0,0,0
2020,2,15,6,5,0,0,0,0,0,0
2020,2,15,6,10,0,0,0,0,0,0
2020,2,15,6,15,0,0,0,0,0,0
2020,2,15,6,20,0,0,0,0,0,0
2020,2,15,6,25,0,0,0,0,0,0
2020,2,15,6,30,0,0,0,0,0,0
2020,2,15,6,35,0,0,0,0,0,0
2020,2,15,6,40,0,0,0,0,0,0
2020,2,15,6,45,0,0,0,0,0,0
2020,2,15,6,50,0,0,0,0,0,0
2020,2,15,6,55,0,0,0,0,0,0
2020,2,15,7,0,0,0,0,0,0,0
2020,2,15,7,5,13,258,20,13,258,20
2020,2,15,7,10,16,328,30,16,328,30
2020,2,15,7,15,20,391,42,20,391,42
2020,2,15,7,20,23,445,55,23,445,55
2020,2,15,7,25,26,494,69,26,494,69
2020,2,15,7,30,29,537,84,29,537,84
2020,2,15,7,35,32,575,99,32,575,99
2020,2,15,7,40,34,610,115,34,610,115
2020,2,15,7,45,37,640,131,37,640,131
2020,2,15,7,50,39,669,148,39,669,148
2020,2,15,7,55,41,694,164,41,694,164
2020,2,15,8,0,44,717,181,44,717,181
2020,2,15,8,5,46,738,198,46,738,198
2020,2,15,8,10,47,758,215,47,758,215
2020,2,15,8,15,49,776,232,49,776,232
2020,2,15,8,20,51,792,248,51,792,248
2020,2,15,8,25,53,808,265,53,808,265
2020,2,15,8,30,54,822,282,54,822,282
2020,2,15,8,35,56,837,298,56,837,298
2020,2,15,8,40,57,849,315,57,849,315
2020,2,15,8,45,59,860,331,59,860,331
2020,2,15,8,50,60,871,347,60,871,347
2020,2,15,8,55,62,881,363,62,881,363
2020,2,15,9,0,63,890,378,63,890,378
2020,2,15,9,5,64,899,393,64,899,393
2020,2,15,9,10,65,907,409,65,907,409
2020,2,15,9,15,66,905,419,66,905,419
2020,2,15,9,20,68,913,434,68,913,434
2020,2,15,9,25,69,920,448,69,920,448
2020,2,15,9,30,70,926,462,70,926,462
2020,2,15,9,35,70,934,476,70,934,476
2020,2,15,9,40,71,940,489,71,940,489
2020,2,15,9,45,72,946,502,72,946,502
2020,2,15,9,50,73,951,515,73,951,515
2020,2,15,9,55,74,955,527,74,955,527
2020,2,15,10,0,75,960,539,75,960,539
2020,2,15,10,5,76,964,550,76,964,550
2020,2,15,10,10,76,968,561,76,968,561
2020,2,15,10,15,77,972,572,77,972,572
2020,2,15,10,20,78,976,582,78,976,582
2020,2,15,10,25,78,979,592,78,979,592
2020,2,15,10,30,79,982,602,79,982,602
2020,2,15,10,35,76,993,611,76,993,611
2020,2,15,10,40,76,996,620,76,996,620
2020,2,15,10,45,77,998,629,77,998,629
2020,2,15,10,50,77,1001,637,77,1001,637
2020,2,15,10,55,78,1003,644,78,1003,644
2020,2,15,11,0,78,1005,651,78,1005,651
2020,2,15,11,5,79,1007,658,79,1007,658
2020,2,15,11,10,79,1009,664,79,1009,664
2020,2,15,11,15,79,1011,670,79,1011,670
2020,2,15,11,20,80,1012,675,80,1012,675
2020,2,15,11,25,80,1013,680,80,1013,680
2020,2,15,11,30,80,1015,684,80,1015,684
2020,2,15,11,35,80,1017,688,80,1017,688
2020,2,15,11,40,80,1018,692,80,1018,692
2020,2,15,11,45,80,1018,695,80,1018,695
2020,2,15,11,50,80,1019,697,80,1019,697
2020,2,15,11,55,81,1020,699,81,1020,699
2020,2,15,12,0,81,1020,701,81,1020,701
2020,2,15,12,5,81,1020,702,81,1020,702
2020,2,15,12,10,81,1021,703,81,1021,703
2020,2,15,12,15,81,1021,703,81,1021,703
2020,2,15,12,20,81,1021,703,81,1021,703
2020,2,15,12,25,81,1020,702,81,1020,702
2020,2,15,12,30,81,1020,701,81,1020,701
2020,2,15,12,35,81,1019,700,81,1019,700
2020,2,15,12,40,124,822,622,81,1018,698
2020,2,15,12,45,81,1018,695,81,1018,695
2020,2,15,12,50,96,904,640,81,1017,692
2020,2,15,12,55,81,1016,689,81,1016,689
2020,2,15,13,0,95,902,632,81,1015,685
2020,2,15,13,5,91,914,633,80,1014,681
2020,2,15,13,10,94,896,622,80,1012,676
2020,2,15,13,15,84,981,658,80,1011,671
2020,2,15,13,20,92,895,612,79,1009,665
2020,2,15,13,25,119,804,582,79,1008,659
2020,2,15,13,30,80,965,630,79,998,648
2020,2,15,13,35,78,951,616,81,991,641
2020,2,15,13,40,105,831,569,80,989,633
2020,2,15,13,45,88,883,576,80,987,625
2020,2,15,13,50,112,794,546,79,984,617
2020,2,15,13,55,115,776,534,78,981,608
2020,2,15,14,0,121,749,520,78,978,599
2020,2,15,14,5,144,663,493,77,975,590
2020,2,15,14,10,146,643,479,77,972,580
2020,2,15,14,15,166,9,171,76,968,570
2020,2,15,14,20,98,788,493,75,965,559
2020,2,15,14,25,102,765,479,75,961,548
2020,2,15,14,30,117,700,455,74,956,537
2020,2,15,14,35,191,400,381,74,948,525
2020,2,15,14,40,153,535,402,73,943,512
2020,2,15,14,45,80,803,446,73,938,500
2020,2,15,14,50,72,933,487,72,933,487
2020,2,15,14,55,71,927,474,71,927,474
2020,2,15,15,0,70,921,461,70,921,461
2020,2,15,15,5,69,908,444,69,908,444
2020,2,15,15,10,67,901,430,67,901,430
2020,2,15,15,15,66,894,415,66,894,415
2020,2,15,15,20,65,886,401,65,886,401
2020,2,15,15,25,64,878,386,64,878,386
2020,2,15,15,30,62,869,371,62,869,371
2020,2,15,15,35,60,862,356,60,862,356
2020,2,15,15,40,59,852,340,59,852,340
2020,2,15,15,45,58,841,325,58,841,325
2020,2,15,15,50,56,830,309,56,830,309
2020,2,15,15,55,53,718,262,55,818,293
2020,2,15,16,0,55,678,244,53,805,277
2020,2,15,16,5,98,20,104,52,791,261
2020,2,15,16,10,64,552,202,50,775,244
2020,2,15,16,15,66,492,182,48,759,228
2020,2,15,16,20,72,385,157,46,741,211
2020,2,15,16,25,47,586,169,45,722,195
2020,2,15,16,30,64,335,129,43,701,178
2020,2,15,16,35,55,379,123,41,678,162
2020,2,15,16,40,61,44,68,38,653,145
2020,2,15,16,45,50,290,93,36,626,129
2020,2,15,16,50,45,260,80,34,596,114
2020,2,15,16,55,43,130,58,31,562,98
2020,2,15,17,0,37,107,48,28,539,84
2020,2,15,17,5,25,497,69,25,497,69
2020,2,15,17,10,25,173,38,23,451,56
2020,2,15,17,15,20,69,24,19,399,43
2020,2,15,17,20,17,0,17,16,340,31
2020,2,15,17,25,10,0,10,13,274,21
2020,2,15,17,30,0,0,0,0,0,0
2020,2,15,17,35,0,0,0,0,0,0
2020,2,15,17,40,0,0,0,0,0,0
2020,2,15,17,45,0,0,0,0,0,0
2020,2,15,17,50,0,0,0,0,0,0
2020,2,15,17,55,0,0,0,0,0,0
2020,2,15,18,0,0,0,0,0,0,0
2020,2,15,18,5,0,0,0,0,0,0
2020,2,15,18,10,0,0,0,0,0,0
2020,2,15,18,15,0,0,0,0,0,0
2020,2,15,18,20,0,0,0,0,0,0
2020,2,15,18,25,0,0,0,0,0,0
2020,2,15,18,30,0,0,0,0,0,0
2020,2,15,18,35,0,0,0,0,0,0
2020,2,15,18,40,0,0,0,0,0,0
2020,2,15,18,45,0,0,0,0,0,0
2020,2,15,18,50,0,0,0,0,0,0
2020,2,15,18,55,0,0,0,0,0,0
2020,2,15,19,0,0,0,0,0,0,0
2020,2,15,19,5,0,0,0,0,0,0
2020,2,15,19,10,0,0,0,0,0,0
2020,2,15,19,15,0,0,0,0,0,0
2020,2,15,19,20,0,0,0,0,0,0
2020,2,15,19,25,0,0,0,0,0,0
2020,2,15,19,30,0,0,0,0,0,0
2020,2,15,19,35,0,0,0,0,0,0
2020,2,15,19,40,0,0,0,0,0,0
2020,2,15,19,45,0,0,0,0,0,0
2020,2,15,19,50,0,0,0,0,0,0
2020,2,15,19,55,0,0,0,0,0,0
2020,2,15,20,0,0,0,0,0,0,0
2020,2,15,20,5,0,0,0,0,0,0
2020,2,15,20,10,0,0,0,0,0,0
2020,2,15,20,15,0,0,0,0,0,0
2020,2,15,20,20,0,0,0,0,0,0
2020,2,15,20,25,0,0,0,0,0,0
2020,2,15,20,30,0,0,0,0,0,0
2020,2,15,20,35,0,0,0,0,0,0
2020,2,15,20,40,0,0,0,0,0,0
2020,2,15,20,45,0,0,0,0,0,0
2020,2,15,20,50,0,0,0,0,0,0
2020,2,15,20,55,0,0,0,0,0,0
2020,2,15,21,0,0,0,0,0,0,0
2020,2,15,21,5,0,0,0,0,0,0
2020,2,15,21,10,0,0,0,0,0,0
2020,2,15,21,15,0,0,0,0,0,0
2020,2,15,21,20,0,0,0,0,0,0
2020,2,15,21,25,0,0,0,0,0,0
2020,2,15,21,30,0,0,0,0,0,0
2020,2,15,21,35,0,0,0,0,0,0
2020,2,15,21,40,0,0,0,0,0,0
2020,2,15,21,45,0,0,0,0,0,0
2020,2,15,21,50,0,0,0,0,0,0
2020,2,15,21,55,0,0,0,0,0,0
2020,2,15,22,0,0,0,0,0,0,0
2020,2,15,22,5,0,0,0,0,0,0
2020,2,15,22,10,0,0,0,0,0,0
2020,2,15,22,15,0,0,0,0,0,0
2020,2,15,22,20,0,0,0,0,0,0
2020,2,15,22,25,0,0,0,0,0,0
2020,2,15,22,30,0,0,0,0,0,0
2020,2,15,22,35,0,0,0,0,0,0
2020,2,15,22,40,0,0,0,0,0,0
2020,2,15,22,45,0,0,0,0,0,0
2020,2,15,22,50,0,0,0,0,0,0
2020,2,15,22,55,0,0,0,0,0,0
2020,2,15,23,0,0,0,0,0,0,0
2020,2,15,23,5,0,0,0,0,0,0
2020,2,15,23,10,0,0,0,0,0,0
2020,2,15,23,15,0,0,0,0,0,0
2020,2,15,23,20,0,0,0,0,0,0
2020,2,15,23,25,0,0,0,0,0,0
2020,2,15,23,30,0,0,0,0,0,0
2020,2,15,23,35,0,0,0,0,0,0
2020,2,15,23,40,0,0,0,0,0,0
2020,2,15,23,45,0,0,0,0,0,0
2020,2,15,23,50,0,0,0,0,0,0
2020,2,15,23,55,0,0,0,0,0,0
2020,2,16,0,0,0,0,0,0,0,0
2020,2,16,0,5,0,0,0,0,0,0
2020,2,16,0,10,0,0,0,0,0,0
2020,2,16,0,15,0,0,0,0,0,0
2020,2,16,0,20,0,0,0,0,0,0
2020,2,16,0,25,0,0,0,0,0,0
2020,2,16,0,30,0,0,0,0,0,0
2020,2,16,0,35,0,0,0,0,0,0
2020,2,16,0,40,0,0,0,0,0,0
2020,2,16,0,45,0,0,0,0,0,0
2020,2,16,0,50,0,0,0,0,0,0
2020,2,16,0,55,0,0,0,0,0,0
2020,2,16,1,0,0,0,0,0,0,0
2020,2,16,1,5,0,0,0,0,0,0
2020,2,16,1,10,0,0,0,0,0,0
2020,2,16,1,15,0,0,0,0,0,0
2020,2,16,1,20,0,0,0,0,0,0
2020,2,16,1,25,0,0,0,0,0,0
2020,2,16,1,30,0,0,0,0,0,0
2020,2,16,1,35,0,0,0,0,0,0
2020,2,16,1,40,0,0,0,0,0,0
2020,2,16,1,45,0,0,0,0,0,0
2020,2,16,1,50,0,0,0,0,0,0
2020,2,16,1,55,0,0,0,0,0,0
2020,2,16,2,0,0,0,0,0,0,0
2020,2,16,2,5,0,0,0,0,0,0
2020,2,16,2,10,0,0,0,0,0,0
2020,2,16,2,15,0,0,0,0,0,0
2020,2,16,2,20,0,0,0,0,0,0
2020,2,16,2,25,0,0,0,0,0,0
2020,2,16,2,30,0,0,0,0,0,0
2020,2,16,2,35,0,0,0,0,0,0
2020,2,16,2,40,0,0,0,0,0,0
2020,2,16,2,45,0,0,0,0,0,0
2020,2,16,2,50,0,0,0,0,0,0
2020,2,16,2,55,0,0,0,0,0,0
2020,2,16,3,0,0,0,0,0,0,0
2020,2,16,3,5,0,0,0,0,0,0
2020,2,16,3,10,0,0,0,0,0,0
2020,2,16,3,15,0,0,0,0,0,0
2020,2,16,3,20,0,0,0,0,0,0
2020,2,16,3,25,0,0,0,0,0,0
2020,2,16,3,30,0,0,0,0,0,0
2020,2,16,3,35,0,0,0,0,0,0
2020,2,16,3,40,0,0,0,0,0,0
2020,2,16,3,45,0,0,0,0,0,0
2020,2,16,3,50,0,0,0,0,0,0
2020,2,16,3,55,0,0,0,0,0,0
2020,2,16,4,0,0,0,0,0,0,0
2020,2,16,4,5,0,0,0,0,0,0
2020,2,16,4,10,0,0,0,0,0,0
2020,2,16,4,15,0,0,0,0,0,0
2020,2,16,4,20,0,0,0,0,0,0
2020,2,16,4,25,0,0,0,0,0,0
2020,2,16,4,30,0,0,0,0,0,0
2020,2,16,4,35,0,0,0,0,0,0
2020,2,16,4,40,0,0,0,0,0,0
2020,2,16,4,45,0,0,0,0,0,0
2020,2,16,4,50,0,0,0,0,0,0
2020,2,16,4,55,0,0,0,0,0,0
2020,2,16,5,0,0,0,0,0,0,0
2020,2,16,5,5,0,0,0,0,0,0
2020,2,16,5,10,0,0,0,0,0,0
2020,2,16,5,15,0,0,0,0,0,0
2020,2,16,5,20,0,0,0,0,0,0
2020,2,16,5,25,0,0,0,0,0,0
2020,2,16,5,30,0,0,0,0,0,0
2020,2,16,5,35,0,0,0,0,0,0
2020,2,16,5,40,0,0,0,0,0,0
2020,2,16,5,45,0,0,0,0,0,0
2020,2,16,5,50,0,0,0,0,0,0
2020,2,16,5,55,0,0,0,0,0,0
2020,2,16,6,0,0,0,0,0,0,0
2020,2,16,6,5,0,0,0,0,0,0
2020,2,16,6,10,0,0,0,0,0,0
2020,2,16,6,15,0,0,0,0,0,0
2020,2,16,6,20,0,0,0,0,0,0
2020,2,16,6,25,0,0,0,0,0,0
2020,2,16,6,30,0,0,0,0,0,0
2020,2,16,6,35,0,0,0,0,0,0
2020,2,16,6,40,0,0,0,0,0,0
2020,2,16,6,45,0,0,0,0,0,0
2020,2,16,6,50,0,0,0,0,0,0
2020,2,16,6,55,0,0,0,0,0,0
2020,2,16,7,0,0,0,0,0,0,0
2020,2,16,7,5,13,0,13,13,275,22
2020,2,16,7,10,22,0,22,17,339,32
2020,2,16,7,15,21,160,31,20,396,44
2020,2,16,7,20,26,125,36,23,446,57
2020,2,16,7,25,32,143,45,26,492,71
2020,2,16,7,30,35,245,61,29,532,85
2020,2,16,7,35,44,92,55,31,570,100
2020,2,16,7,40,44,0,44,34,603,116
2020,2,16,7,45,57,133,77,36,633,132
2020,2,16,7,50,63,96,79,38,659,148
2020,2,16,7,55,58,355,122,40,684,164
2020,2,16,8,0,67,319,129,42,706,181
2020,2,16,8,5,69,364,145,44,726,197
2020,2,16,8,10,82,276,144,46,745,214
2020,2,16,8,15,89,270,154,48,763,230
2020,2,16,8,20,81,417,187,50,779,247
2020,2,16,8,25,95,344,187,51,794,263
2020,2,16,8,30,114,200,170,53,808,280
2020,2,16,8,35,123,99,152,54,822,296
2020,2,16,8,40,72,0,72,55,834,312
2020,2,16,8,45,113,7,115,57,845,328
2020,2,16,8,50,129,325,237,58,855,343
2020,2,16,8,55,150,133,196,60,865,359
2020,2,16,9,0,131,401,275,61,874,374
2020,2,16,9,5,84,667,331,62,883,389
2020,2,16,9,10,73,737,355,63,891,404
2020,2,16,9,15,70,770,374,64,893,416
2020,2,16,9,20,61,832,398,65,900,431
2020,2,16,9,25,66,907,445,66,907,445
2020,2,16,9,30,84,750,405,67,913,458
2020,2,16,9,35,68,921,472,68,921,472
2020,2,16,9,40,88,761,430,69,926,485
2020,2,16,9,45,73,837,457,70,932,497
2020,2,16,9,50,90,778,455,71,937,510
2020,2,16,9,55,85,809,472,72,941,522
2020,2,16,10,0,93,789,478,72,946,534
2020,2,16,10,5,91,809,492,73,950,545
2020,2,16,10,10,91,817,504,74,954,556
2020,2,16,10,15,93,822,515,75,958,567
2020,2,16,10,20,103,794,518,75,961,577
2020,2,16,10,25,98,819,532,76,965,587
2020,2,16,10,30,100,821,541,77,968,596
2020,2,16,10,35,98,836,553,78,969,605
2020,2,16,10,40,93,860,567,78,972,614
2020,2,16,10,45,120,782,556,79,975,622
2020,2,16,10,50,124,777,562,80,977,630
2020,2,16,10,55,131,763,565,80,979,637
2020,2,16,11,0,132,767,572,80,982,644
2020,2,16,11,5,134,765,578,81,983,651
2020,2,16,11,10,131,779,587,81,985,657
2020,2,16,11,15,147,740,583,82,987,663
2020,2,16,11,20,140,764,593,82,988,668
2020,2,16,11,25,135,782,602,82,990,673
2020,2,16,11,30,143,765,602,83,991,677
2020,2,16,11,35,138,782,609,83,992,681
2020,2,16,11,40,119,837,626,83,993,685
2020,2,16,11,45,124,827,626,83,993,688
2020,2,16,11,50,134,800,622,84,994,690
2020,2,16,11,55,101,897,650,84,995,692
2020,2,16,12,0,84,995,694,84,995,694
2020,2,16,12,5,84,995,695,84,995,695
2020,2,16,12,10,84,996,696,84,996,696
2020,2,16,12,15,84,996,696,84,996,696
2020,2,16,12,20,84,996,695,84,996,695
2020,2,16,12,25,84,995,695,84,995,695
2020,2,16,12,30,84,995,694,84,995,694
2020,2,16,12,35,83,995,692,83,995,692
2020,2,16,12,40,83,994,690,83,994,690
2020,2,16,12,45,83,994,687,83,994,687
2020,2,16,12,50,83,993,685,83,993,685
2020,2,16,12,55,82,992,681,82,992,681
2020,2,16,13,0,82,991,677,82,991,677
2020,2,16,13,5,82,990,673,82,990,673
2020,2,16,13,10,82,989,668,82,989,668
2020,2,16,13,15,81,987,663,81,987,663
2020,2,16,13,20,81,985,657,81,985,657
2020,2,16,13,25,81,984,651,81,984,651
2020,2,16,13,30,80,982,645,80,982,645
2020,2,16,13,35,80,948,620,82,976,638
2020,2,16,13,40,83,916,600,81,974,630
2020,2,16,13,45,81,972,623,81,972,623
2020,2,16,13,50,84,895,578,80,964,612
2020,2,16,13,55,75,956,596,79,962,603
2020,2,16,14,0,88,865,553,79,959,594
2020,2,16,14,5,80,889,551,78,956,585
2020,2,16,14,10,80,879,540,77,952,575
2020,2,16,14,15,80,872,528,77,949,565
2020,2,16,14,20,68,941,544,76,945,554
2020,2,16,14,25,108,751,481,75,941,543
2020,2,16,14,30,74,937,532,74,937,532
2020,2,16,14,35,74,932,520,74,932,520
2020,2,16,14,40,73,927,508,73,927,508
2020,2,16,14,45,72,922,496,72,922,496
2020,2,16,14,50,71,921,486,71,921,486
2020,2,16,14,55,70,915,473,70,915,473
2020,2,16,15,0,69,909,459,69,909,459
2020,2,16,15,5,68,903,446,68,903,446
2020,2,16,15,10,67,896,432,67,896,432
2020,2,16,15,15,66,889,417,66,889,417
2020,2,16,15,20,59,812,371,65,881,403
2020,2,16,15,25,63,873,388,63,873,388
2020,2,16,15,30,91,620,314,62,865,373
2020,2,16,15,35,105,529,288,62,853,358
2020,2,16,15,40,102,516,274,60,843,342
2020,2,16,15,45,134,220,205,59,832,327
2020,2,16,15,50,126,229,197,57,821,311
2020,2,16,15,55,103,389,218,56,809,295
2020,2,16,16,0,113,230,178,54,796,279
2020,2,16,16,5,99,308,182,53,783,263
2020,2,16,16,10,103,75,122,51,767,246
2020,2,16,16,15,97,110,124,49,751,230
2020,2,16,16,20,90,90,111,47,734,214
2020,2,16,16,25,84,115,108,46,715,197
2020,2,16,16,30,72,18,76,44,694,181
2020,2,16,16,35,69,43,77,42,672,164
2020,2,16,16,40,39,648,148,39,648,148
2020,2,16,16,45,37,621,132,37,621,132
2020,2,16,16,50,35,591,116,35,591,116
2020,2,16,16,55,43,10,44,32,559,101
2020,2,16,17,0,30,518,85,30,518,85
2020,2,16,17,5,29,0,29,27,477,71
2020,2,16,17,10,24,0,24,24,432,57
2020,2,16,17,15,19,0,19,21,382,44
2020,2,16,17,20,18,0,18,17,326,33
2020,2,16,17,25,11,0,11,14,263,22
2020,2,16,17,30,0,0,0,0,0,0
2020,2,16,17,35,0,0,0,0,0,0
2020,2,16,17,40,0,0,0,0,0,0
2020,2,16,17,45,0,0,0,0,0,0
2020,2,16,17,50,0,0,0,0,0,0
2020,2,16,17,55,0,0,0,0,0,0
2020,2,16,18,0,0,0,0,0,0,0
2020,2,16,18,5,0,0,0,0,0,0
2020,2,16,18,10,0,0,0,0,0,0
2020,2,16,18,15,0,0,0,0,0,0
2020,2,16,18,20,0,0,0,0,0,0
2020,2,16,18,25,0,0,0,0,0,0
2020,2,16,18,30,0,0,0,0,0,0
2020,2,16,18,35,0,0,0,0,0,0
2020,2,16,18,40,0,0,0,0,0,0
2020,2,16,18,45,0,0,0,0,0,0
2020,2,16,18,50,0,0,0,0,0,0
2020,2,16,18,55,0,0,0,0,0,0
2020,2,16,19,0,0,0,0,0,0,0
2020,2,16,19,5,0,0,0,0,0,0
2020,2,16,19,10,0,0,0,0,0,0
2020,2,16,19,15,0,0,0,0,0,0
2020,2,16,19,20,0,0,0,0,0,0
2020,2,16,19,25,0,0,0,0,0,0
2020,2,16,19,30,0,0,0,0,0,0
2020,2,16,19,35,0,0,0,0,0,0
2020,2,16,19,40,0,0,0,0,0,0
2020,2,16,19,45,0,0,0,0,0,0
2020,2,16,19,50,0,0,0,0,0,0
2020,2,16,19,55,0,0,0,0,0,0
2020,2,16,20,0,0,0,0,0,0,0
2020,2,16,20,5,0,0,0,0,0,0
2020,2,16,20,10,0,0,0,0,0,0
2020,2,16,20,15,0,0,0,0,0,0
2020,2,16,20,20,0,0,0,0,0,0
2020,2,16,20,25,0,0,0,0,0,0
2020,2,16,20,30,0,0,0,0,0,0
2020,2,16,20,35,0,0,0,0,0,0
2020,2,16,20,40,0,0,0,0,0,0
2020,2,16,20,45,0,0,0,0,0,0
2020,2,16,20,50,0,0,0,0,0,0
2020,2,16,20,55,0,0,0,0,0,0
2020,2,16,21,0,0,0,0,0,0,0
2020,2,16,21,5,0,0,0,0,0,0
2020,2,16,21,10,0,0,0,0,0,0
2020,2,16,21,15,0,0,0,0,0,0
2020,2,16,21,20,0,0,0,0,0,0
2020,2,16,21,25,0,0,0,0,0,0
2020,2,16,21,30,0,0,0,0,0,0
2020,2,16,21,35,0,0,0,0,0,0
2020,2,16,21,40,0,0,0,0,0,0
2020,2,16,21,45,0,0,0,0,0,0
2020,2,16,21,50,0,0,0,0,0,0
2020,2,16,21,55,0,0,0,0,0,0
2020,2,16,22,0,0,0,0,0,0,0
2020,2,16,22,5,0,0,0,0,0,0
2020,2,16,22,10,0,0,0,0,0,0
2020,2,16,22,15,0,0,0,0,0,0
2020,2,16,22,20,0,0,0,0,0,0
2020,2,16,22,25,0,0,0,0,0,0
2020,2,16,22,30,0,0,0,0,0,0
2020,2,16,22,35,0,0,0,0,0,0
2020,2,16,22,40,0,0,0,0,0,0
2020,2,16,22,45,0,0,0,0,0,0
2020,2,16,22,50,0,0,0,0,0,0
2020,2,16,22,55,0,0,0,0,0,0
2020,2,16,23,0,0,0,0,0,0,0
2020,2,16,23,5,0,0,0,0,0,0
2020,2,16,23,10,0,0,0,0,0,0
2020,2,16,23,15,0,0,0,0,0,0
2020,2,16,23,20,0,0,0,0,0,0
2020,2,16,23,25,0,0,0,0,0,0
2020,2,16,23,30,0,0,0,0,0,0
2020,2,16,23,35,0,0,0,0,0,0
2020,2,16,23,40,0,0,0,0,0,0
2020,2,16,23,45,0,0,0,0,0,0
2020,2,16,23,50,0,0,0,0,0,0
2020,2,16,23,55,0,0,0,0,0,0
2020,2,17,0,0,0,0,0,0,0,0
2020,2,17,0,5,0,0,0,0,0,0
2020,2,17,0,10,0,0,0,0,0,0
2020,2,17,0,15,0,0,0,0,0,0
2020,2,17,0,20,0,0,0,0,0,0
2020,2,17,0,25,0,0,0,0,0,0
2020,2,17,0,30,0,0,0,0,0,0
2020,2,17,0,35,0,0,0,0,0,0
2020,2,17,0,40,0,0,0,0,0,0
2020,2,17,0,45,0,0,0,0,0,0
2020,2,17,0,50,0,0,0,0,0,0
2020,2,17,0,55,0,0,0,0,0,0
2020,2,17,1,0,0,0,0,0,0,0
2020,2,17,1,5,0,0,0,0,0,0
2020,2,17,1,10,0,0,0,0,0,0
2020,2,17,1,15,0,0,0,0,0,0
2020,2,17,1,20,0,0,0,0,0,0
2020,2,17,1,25,0,0,0,0,0,0
2020,2,17,1,30,0,0,0,0,0,0
2020,2,17,1,35,0,0,0,0,0,0
2020,2,17,1,40,0,0,0,0,0,0
2020,2,17,1,45,0,0,0,0,0,0
2020,2,17,1,50,0,0,0,0,0,0
2020,2,17,1,55,0,0,0,0,0,0
2020,2,17,2,0,0,0,0,0,0,0
2020,2,17,2,5,0,0,0,0,0,0
2020,2,17,2,10,0,0,0,0,0,0
2020,2,17,2,15,0,0,0,0,0,0
2020,2,17,2,20,0,0,0,0,0,0
2020,2,17,2,25,0,0,0,0,0,0
2020,2,17,2,30,0,0,0,0,0,0
2020,2,17,2,35,0,0,0,0,0,0
2020,2,17,2,40,0,0,0,0,0,0
2020,2,17,2,45,0,0,0,0,0,0
2020,2,17,2,50,0,0,0,0,0,0
2020,2,17,2,55,0,0,0,0,0,0
2020,2,17,3,0,0,0,0,0,0,0
2020,2,17,3,5,0,0,0,0,0,0
2020,2,17,3,10,0,0,0,0,0,0
